table-0874-236-8	Q0	Mennan_Yapo	1	0.22	info
table-0874-236-8	Q0	Premonition_(2007_film)	2	0.055	info
table-0874-236-8	Q0	Linda_Hanson	3	0.043	info
table-0874-236-8	Q0	Bob	4	0.037	info
table-0874-236-8	Q0	Claire	5	0.033	info
table-0874-236-8	Q0	NA	6	0.015	info
table-0874-236-8	Q0	Dr._Roth	7	0.014	info
table-0874-236-8	Q0	Jim_Hanson	8	0.007	info
table-0874-236-8	Q0	Nominated	9	0.005	info
table-0874-236-8	Q0	Bridgette_Hanson	10	0.002	info
table-0874-236-11	Q0	Susanne_Bier	1	0.155	info
table-0874-236-11	Q0	Things_We_Lost_in_the_Fire	2	0.117	info
table-0874-236-11	Q0	Jerry_Sunborne	3	0.058	info
table-0874-236-11	Q0	Brian_Burke	4	0.055	info
table-0874-236-11	Q0	Howard_Glassman	5	0.032	info
table-0874-236-11	Q0	Kelly	6	0.027	info
table-0874-236-11	Q0	Cousin_Joel	7	0.011	info
table-0874-236-11	Q0	Audrey_Burke	8	0.011	info
table-0874-236-11	Q0	NA	9	0.005	info
table-0874-236-7	Q0	Bob_Dylan	1	0.162	info
table-0874-236-7	Q0	Cate_Blanchett	2	0.11100000000000003	info
table-0874-236-7	Q0	Todd_Haynes	3	0.105	info
table-0874-236-7	Q0	Jude_Quinn	4	0.05500000000000001	info
table-0874-236-7	Q0	Christian_Bale	5	0.046	info
table-0874-236-7	Q0	Arthur	6	0.035	info
table-0874-236-7	Q0	Alice_Fabian	7	0.03	info
table-0874-236-7	Q0	NA	8	0.026000000000000002	info
table-0874-236-7	Q0	The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford	9	0.015	info
table-0874-236-7	Q0	First_Australian_to_be_nominated_in_both_Leading_and_Supporting_categories_in_the_same_year_and_the_first_Australian_actress_to_receive_two_acting_nominations_in_consecutive_years_in_this_category._Also,_not_only_the_most_nominated_Australian_in_this_category_so_far,_but_the_most_nominated_Australian_in_the_Acting_categories_overall_-_5_nominations	10	0.012	info
table-0874-236-7	Q0	I'm_Not_There	11	0.009000000000000001	info
table-0874-236-7	Q0	Nominee	12	0.008	info
table-0874-236-7	Q0	Claire	13	0.007	info
table-0874-236-7	Q0	Antony_&amp;_the_Johnsons	14	0.006	info
table-0874-236-7	Q0	Jack_Rollins_/_Pastor_John	15	0.006	info
table-0874-236-7	Q0	Marcus_Carl_Franklin	16	0.005	info
table-0874-236-7	Q0	Executive_producer	17	0.004	info
table-0874-236-7	Q0	2007	18	0.002	info
table-0874-236-7	Q0	Knockin'_on_Heaven's_Door	19	0.001	info
table-0874-236-0	Q0	Into_the_Wild_(film)	1	0.20600000000000002	info
table-0874-236-0	Q0	Sean_Penn	2	0.155	info
table-0874-236-0	Q0	Hal_Holbrook	3	0.09	info
table-0874-236-0	Q0	Christopher_McCandless	4	0.061	info
